IGF1,  MAPK signaling pathway, hsa04010
IGF1,  Ras signaling pathway, hsa04014
IGF1,  Rap1 signaling pathway, hsa04015
IGF1,  HIF-1 signaling pathway, hsa04066
IGF1,  FoxO signaling pathway, hsa04068
IGF1,  Oocyte meiosis, hsa04114
IGF1,  p53 signaling pathway, hsa04115
IGF1,  mTOR signaling pathway, hsa04150
IGF1,  PI3K-Akt signaling pathway, hsa04151
IGF1,  AMPK signaling pathway, hsa04152
IGF1,  Longevity regulating pathway, hsa04211
IGF1,  Longevity regulating pathway - multiple species, hsa04213
IGF1,  Focal adhesion, hsa04510
IGF1,  Signaling pathways regulating pluripotency of stem cells, hsa04550
IGF1,  Long-term depression, hsa04730
IGF1,  Inflammatory mediator regulation of TRP channels, hsa04750
IGF1,  Ovarian steroidogenesis, hsa04913
IGF1,  Progesterone-mediated oocyte maturation, hsa04914
IGF1,  Growth hormone synthesis, secretion and action
IGF1,  Aldosterone-regulated sodium reabsorption, hsa04960
IGF1,  Pathways in cancer, hsa05200
IGF1,  Transcriptional misregulation in cancer, hsa05202
IGF1,  Proteoglycans in cancer, hsa05205
IGF1,  Glioma, hsa05214
IGF1,  Prostate cancer, hsa05215
IGF1,  Melanoma, hsa05218
IGF1,  Breast cancer, hsa05224
IGF1,  Hypertrophic cardiomyopathy, hsa05410
IGF1,  Dilated cardiomyopathy, hsa05414
CCR5,  Cytokine-cytokine receptor interaction, hsa04060
CCR5,  Viral protein interaction with cytokine and cytokine receptor, hsa04061
CCR5,  Chemokine signaling pathway, hsa04062
CCR5,  Endocytosis, hsa04144
CCR5,  Toxoplasmosis, hsa05145
CCR5,  Human cytomegalovirus infection, hsa05163
CCR5,  Kaposi sarcoma-associated herpesvirus infection, hsa05167
CCR5,  Human immunodeficiency virus 1 infection, hsa05170
CCR5,  Viral carcinogenesis, hsa05203
F2,  Phospholipase D signaling pathway, hsa04072
F2,  Neuroactive ligand-receptor interaction, hsa04080
F2,  Complement and coagulation cascades, hsa04610
F2,  Platelet activation, hsa04611
F2,  Regulation of actin cytoskeleton, hsa04810
F2,  Pathogenic Escherichia coli infection, hsa05130
F2,  Coronavirus disease - COVID-19, hsa05171
F2,  Pathways in cancer, hsa05200
RGN,  Pentose phosphate pathway, hsa00030
RGN,  Ascorbate and aldarate metabolism, hsa00053
RGN,  Metabolic pathways, hsa01100
RGN,  Carbon metabolism, hsa01200
RGN,  Biosynthesis of cofactors, hsa01240
RPL30,  Ribosome, hsa03010
RPL30,  Coronavirus disease - COVID-19, hsa05171
PROC,  Complement and coagulation cascades, hsa04610
UCN3,  Neuroactive ligand-receptor interaction, hsa04080
GLT25D1,  Lysine degradation, hsa00310
GLT25D1,  Other types of O-glycan biosynthesis, hsa00514
GLT25D1,  Metabolic pathways, hsa01100
SMG1,  mRNA surveillance pathway, hsa03015
ZFYVE1,  Autophagy - animal, hsa04140
ZFYVE1,  Pathways of neurodegeneration - multiple diseases, hsa05022
NAIP,  NOD-like receptor signaling pathway, hsa04621
NAIP,  Pathogenic Escherichia coli infection, hsa05130
NAIP,  Shigellosis, hsa05131
NAIP,  Salmonella infection, hsa05132
NAIP,  Legionellosis, hsa05134
ULBP1,  Natural killer cell mediated cytotoxicity, hsa04650
C1GALT1C1,  Mucin type O-glycan biosynthesis, hsa00512
C1GALT1C1,  Other types of O-glycan biosynthesis, hsa00514
C1GALT1C1,  Metabolic pathways, hsa01100
ADCY9,  Purine metabolism, hsa00230
ADCY9,  Metabolic pathways, hsa01100
ADCY9,  Endocrine resistance, hsa01522
ADCY9,  Rap1 signaling pathway, hsa04015
ADCY9,  Calcium signaling pathway, hsa04020
ADCY9,  cGMP-PKG signaling pathway, hsa04022
ADCY9,  cAMP signaling pathway, hsa04024
ADCY9,  Chemokine signaling pathway, hsa04062
ADCY9,  Phospholipase D signaling pathway, hsa04072
ADCY9,  Oocyte meiosis, hsa04114
ADCY9,  Longevity regulating pathway, hsa04211
ADCY9,  Longevity regulating pathway - multiple species, hsa04213
ADCY9,  Adrenergic signaling in cardiomyocytes, hsa04261
ADCY9,  Vascular smooth muscle contraction, hsa04270
ADCY9,  Apelin signaling pathway, hsa04371
ADCY9,  Gap junction, hsa04540
ADCY9,  Platelet activation, hsa04611
ADCY9,  Circadian entrainment, hsa04713
ADCY9,  Thermogenesis, hsa04714
ADCY9,  Retrograde endocannabinoid signaling, hsa04723
ADCY9,  Glutamatergic synapse, hsa04724
ADCY9,  Cholinergic synapse, hsa04725
ADCY9,  GABAergic synapse, hsa04727
ADCY9,  Inflammatory mediator regulation of TRP channels, hsa04750
ADCY9,  Insulin secretion, hsa04911
ADCY9,  GnRH signaling pathway, hsa04912
ADCY9,  Ovarian steroidogenesis, hsa04913
ADCY9,  Progesterone-mediated oocyte maturation, hsa04914
ADCY9,  Estrogen signaling pathway, hsa04915
ADCY9,  Melanogenesis, hsa04916
ADCY9,  Thyroid hormone synthesis, hsa04918
ADCY9,  Oxytocin signaling pathway, hsa04921
ADCY9,  Regulation of lipolysis in adipocytes, hsa04923
ADCY9,  Aldosterone synthesis and secretion, hsa04925
ADCY9,  Relaxin signaling pathway, hsa04926
ADCY9,  Cortisol synthesis and secretion, hsa04927
ADCY9,  Parathyroid hormone synthesis, secretion and action
ADCY9,  Cushing syndrome, hsa04934
ADCY9,  Growth hormone synthesis, secretion and action
ADCY9,  Endocrine and other factor-regulated calcium reabsorption, hsa04961
ADCY9,  Vasopressin-regulated water reabsorption, hsa04962
ADCY9,  Salivary secretion, hsa04970
ADCY9,  Gastric acid secretion, hsa04971
ADCY9,  Pancreatic secretion, hsa04972
ADCY9,  Bile secretion, hsa04976
ADCY9,  Morphine addiction, hsa05032
ADCY9,  Vibrio cholerae infection, hsa05110
ADCY9,  Human cytomegalovirus infection, hsa05163
ADCY9,  Human T-cell leukemia virus 1 infection, hsa05166
ADCY9,  Pathways in cancer, hsa05200
ADCY9,  Dilated cardiomyopathy, hsa05414
ZNF772,  Herpes simplex virus 1 infection, hsa05168
APOBEC3C,  Human immunodeficiency virus 1 infection, hsa05170
ABCA10,  ABC transporters, hsa02010
GLDC,  Glycine, serine and threonine metabolism
GLDC,  Glyoxylate and dicarboxylate metabolism, hsa00630
GLDC,  Metabolic pathways, hsa01100
GLDC,  Carbon metabolism, hsa01200
PRKAG2,  FoxO signaling pathway, hsa04068
PRKAG2,  AMPK signaling pathway, hsa04152
PRKAG2,  Longevity regulating pathway, hsa04211
PRKAG2,  Longevity regulating pathway - multiple species, hsa04213
PRKAG2,  Apelin signaling pathway, hsa04371
PRKAG2,  Tight junction, hsa04530
PRKAG2,  Circadian rhythm, hsa04710
PRKAG2,  Thermogenesis, hsa04714
PRKAG2,  Insulin signaling pathway, hsa04910
PRKAG2,  Adipocytokine signaling pathway, hsa04920
PRKAG2,  Oxytocin signaling pathway, hsa04921
PRKAG2,  Glucagon signaling pathway, hsa04922
PRKAG2,  Insulin resistance, hsa04931
PRKAG2,  Non-alcoholic fatty liver disease, hsa04932
PRKAG2,  Hypertrophic cardiomyopathy, hsa05410
NCR3,  Natural killer cell mediated cytotoxicity, hsa04650
GALNT11,  Mucin type O-glycan biosynthesis, hsa00512
GALNT11,  Other types of O-glycan biosynthesis, hsa00514
GALNT11,  Metabolic pathways, hsa01100
MRGPRD,  Renin-angiotensin system, hsa04614
EIF3J,  RNA transport, hsa03013
EBP,  Galactose metabolism, hsa00052
EBP,  Other glycan degradation, hsa00511
EBP,  Glycosaminoglycan degradation, hsa00531
EBP,  Sphingolipid metabolism, hsa00600
EBP,  Glycosphingolipid biosynthesis - ganglio series, hsa00604
EBP,  Metabolic pathways, hsa01100
EBP,  Lysosome, hsa04142
ENTPD4,  Purine metabolism, hsa00230
ENTPD4,  Pyrimidine metabolism, hsa00240
ENTPD4,  Metabolic pathways, hsa01100
ENTPD4,  Lysosome, hsa04142
OR1S2,  Olfactory transduction, hsa04740
ARAP1,  Endocytosis, hsa04144
HIST3H2BB,  Neutrophil extracellular trap formation, hsa04613
HIST3H2BB,  Alcoholism, hsa05034
HIST3H2BB,  Viral carcinogenesis, hsa05203
HIST3H2BB,  Systemic lupus erythematosus, hsa05322
RPL29,  Ribosome, hsa03010
RPL29,  Coronavirus disease - COVID-19, hsa05171
KDELR1,  Vibrio cholerae infection, hsa05110
MYL9,  cGMP-PKG signaling pathway, hsa04022
MYL9,  cAMP signaling pathway, hsa04024
MYL9,  Vascular smooth muscle contraction, hsa04270
MYL9,  Axon guidance, hsa04360
MYL9,  Focal adhesion, hsa04510
MYL9,  Tight junction, hsa04530
MYL9,  Leukocyte transendothelial migration, hsa04670
MYL9,  Regulation of actin cytoskeleton, hsa04810
MYL9,  Oxytocin signaling pathway, hsa04921
MYL9,  Shigellosis, hsa05131
MYL9,  Salmonella infection, hsa05132
ADC,  Arginine and proline metabolism, hsa00330
ADC,  Metabolic pathways, hsa01100
CNOT8,  RNA degradation, hsa03018
KCNJ9,  Circadian entrainment, hsa04713
KCNJ9,  Retrograde endocannabinoid signaling, hsa04723
KCNJ9,  Serotonergic synapse, hsa04726
KCNJ9,  Dopaminergic synapse, hsa04728
KCNJ9,  Estrogen signaling pathway, hsa04915
KCNJ9,  Oxytocin signaling pathway, hsa04921
KCNJ9,  GnRH secretion, hsa04929
KCNJ9,  Morphine addiction, hsa05032
TBL1XR1,  Wnt signaling pathway, hsa04310
ZNF620,  Herpes simplex virus 1 infection, hsa05168
ALDH3B1,  Glycolysis / Gluconeogenesis, hsa00010
ALDH3B1,  Histidine metabolism, hsa00340
ALDH3B1,  Tyrosine metabolism, hsa00350
ALDH3B1,  Phenylalanine metabolism, hsa00360
ALDH3B1,  beta-Alanine metabolism, hsa00410
ALDH3B1,  Metabolism of xenobiotics by cytochrome P450, hsa00980
ALDH3B1,  Drug metabolism - cytochrome P450, hsa00982
ALDH3B1,  Metabolic pathways, hsa01100
ALDH3B1,  Chemical carcinogenesis, hsa05204
RPL28,  Ribosome, hsa03010
RPL28,  Coronavirus disease - COVID-19, hsa05171
ALDH6A1,  Valine, leucine and isoleucine degradation
ALDH6A1,  beta-Alanine metabolism, hsa00410
ALDH6A1,  Inositol phosphate metabolism, hsa00562
ALDH6A1,  Propanoate metabolism, hsa00640
ALDH6A1,  Metabolic pathways, hsa01100
ALDH6A1,  Carbon metabolism, hsa01200
PPP1R12A,  cGMP-PKG signaling pathway, hsa04022
PPP1R12A,  cAMP signaling pathway, hsa04024
PPP1R12A,  Vascular smooth muscle contraction, hsa04270
PPP1R12A,  Focal adhesion, hsa04510
PPP1R12A,  Platelet activation, hsa04611
PPP1R12A,  Regulation of actin cytoskeleton, hsa04810
PPP1R12A,  Oxytocin signaling pathway, hsa04921
PPP1R12A,  Proteoglycans in cancer, hsa05205
PTPRR,  MAPK signaling pathway, hsa04010
MRPS17,  Ribosome, hsa03010
CXCL9,  Cytokine-cytokine receptor interaction, hsa04060
CXCL9,  Viral protein interaction with cytokine and cytokine receptor, hsa04061
CXCL9,  Chemokine signaling pathway, hsa04062
CXCL9,  Toll-like receptor signaling pathway, hsa04620
SLC38A3,  Glutamatergic synapse, hsa04724
SLC38A3,  GABAergic synapse, hsa04727
SLC38A3,  Proximal tubule bicarbonate reclamation, hsa04964
NFX1,  Human papillomavirus infection, hsa05165
SLC39A8,  Ferroptosis, hsa04216
ADRBK2,  Chemokine signaling pathway, hsa04062
ADRBK2,  Endocytosis, hsa04144
ADRBK2,  Hedgehog signaling pathway, hsa04340
ADRBK2,  Glutamatergic synapse, hsa04724
ADRBK2,  Olfactory transduction, hsa04740
ADRBK2,  Morphine addiction, hsa05032
CALM3,  Ras signaling pathway, hsa04014
CALM3,  Rap1 signaling pathway, hsa04015
CALM3,  Calcium signaling pathway, hsa04020
CALM3,  cGMP-PKG signaling pathway, hsa04022
CALM3,  cAMP signaling pathway, hsa04024
CALM3,  Phosphatidylinositol signaling system, hsa04070
CALM3,  Oocyte meiosis, hsa04114
CALM3,  Cellular senescence, hsa04218
CALM3,  Adrenergic signaling in cardiomyocytes, hsa04261
CALM3,  Vascular smooth muscle contraction, hsa04270
CALM3,  Apelin signaling pathway, hsa04371
CALM3,  C-type lectin receptor signaling pathway, hsa04625
CALM3,  Circadian entrainment, hsa04713
CALM3,  Long-term potentiation, hsa04720
CALM3,  Neurotrophin signaling pathway, hsa04722
CALM3,  Dopaminergic synapse, hsa04728
CALM3,  Olfactory transduction, hsa04740
CALM3,  Phototransduction, hsa04744
CALM3,  Inflammatory mediator regulation of TRP channels, hsa04750
CALM3,  Insulin signaling pathway, hsa04910
CALM3,  GnRH signaling pathway, hsa04912
CALM3,  Estrogen signaling pathway, hsa04915
CALM3,  Melanogenesis, hsa04916
CALM3,  Oxytocin signaling pathway, hsa04921
CALM3,  Glucagon signaling pathway, hsa04922
CALM3,  Renin secretion, hsa04924
CALM3,  Aldosterone synthesis and secretion, hsa04925
CALM3,  Salivary secretion, hsa04970
CALM3,  Gastric acid secretion, hsa04971
CALM3,  Alzheimer disease, hsa05010
CALM3,  Parkinson disease, hsa05012
CALM3,  Pathways of neurodegeneration - multiple diseases, hsa05022
CALM3,  Amphetamine addiction, hsa05031
CALM3,  Alcoholism, hsa05034
CALM3,  Pertussis, hsa05133
CALM3,  Tuberculosis, hsa05152
CALM3,  Human cytomegalovirus infection, hsa05163
CALM3,  Kaposi sarcoma-associated herpesvirus infection, hsa05167
CALM3,  Human immunodeficiency virus 1 infection, hsa05170
CALM3,  Pathways in cancer, hsa05200
CALM3,  Glioma, hsa05214
CALM3,  Fluid shear stress and atherosclerosis, hsa05418
CALHM1,  Taste transduction, hsa04742
FGF22,  MAPK signaling pathway, hsa04010
FGF22,  Ras signaling pathway, hsa04014
FGF22,  Rap1 signaling pathway, hsa04015
FGF22,  Calcium signaling pathway, hsa04020
FGF22,  PI3K-Akt signaling pathway, hsa04151
FGF22,  Regulation of actin cytoskeleton, hsa04810
FGF22,  Pathways in cancer, hsa05200
FGF22,  Melanoma, hsa05218
FGF22,  Breast cancer, hsa05224
FGF22,  Gastric cancer, hsa05226
OR2A7,  Olfactory transduction, hsa04740
PPARG,  PPAR signaling pathway, hsa03320
PPARG,  AMPK signaling pathway, hsa04152
PPARG,  Longevity regulating pathway, hsa04211
PPARG,  Osteoclast differentiation, hsa04380
PPARG,  Thermogenesis, hsa04714
PPARG,  Huntington disease, hsa05016
PPARG,  Pathways in cancer, hsa05200
PPARG,  Transcriptional misregulation in cancer, hsa05202
PPARG,  Thyroid cancer, hsa05216
HDC,  Histidine metabolism, hsa00340
HDC,  Metabolic pathways, hsa01100
SLC1A3,  Synaptic vesicle cycle, hsa04721
SLC1A3,  Glutamatergic synapse, hsa04724
SLC1A3,  Huntington disease, hsa05016
CD19,  PI3K-Akt signaling pathway, hsa04151
CD19,  Hematopoietic cell lineage, hsa04640
CD19,  B cell receptor signaling pathway, hsa04662
CD19,  Epstein-Barr virus infection, hsa05169
CD19,  Primary immunodeficiency, hsa05340
NDUFS7,  Oxidative phosphorylation, hsa00190
NDUFS7,  Metabolic pathways, hsa01100
NDUFS7,  Thermogenesis, hsa04714
NDUFS7,  Retrograde endocannabinoid signaling, hsa04723
NDUFS7,  Non-alcoholic fatty liver disease, hsa04932
NDUFS7,  Alzheimer disease, hsa05010
NDUFS7,  Parkinson disease, hsa05012
NDUFS7,  Amyotrophic lateral sclerosis, hsa05014
NDUFS7,  Huntington disease, hsa05016
NDUFS7,  Prion disease, hsa05020
NDUFS7,  Pathways of neurodegeneration - multiple diseases, hsa05022
NDUFS7,  Diabetic cardiomyopathy, hsa05415
FGF2,  EGFR tyrosine kinase inhibitor resistance, hsa01521
FGF2,  MAPK signaling pathway, hsa04010
FGF2,  Ras signaling pathway, hsa04014
FGF2,  Rap1 signaling pathway, hsa04015
FGF2,  Calcium signaling pathway, hsa04020
FGF2,  PI3K-Akt signaling pathway, hsa04151
FGF2,  Signaling pathways regulating pluripotency of stem cells, hsa04550
FGF2,  Regulation of actin cytoskeleton, hsa04810
FGF2,  Kaposi sarcoma-associated herpesvirus infection, hsa05167
FGF2,  Pathways in cancer, hsa05200
FGF2,  Proteoglycans in cancer, hsa05205
FGF2,  Melanoma, hsa05218
FGF2,  Breast cancer, hsa05224
FGF2,  Gastric cancer, hsa05226
PER3,  Circadian rhythm, hsa04710
PER3,  Circadian entrainment, hsa04713
NRXN1,  Cell adhesion molecules, hsa04514
PDXK,  Vitamin B6 metabolism, hsa00750
PDXK,  Metabolic pathways, hsa01100
PDXK,  Biosynthesis of cofactors, hsa01240
OR51B5,  Olfactory transduction, hsa04740
ZNF669,  Herpes simplex virus 1 infection, hsa05168
RASGRP1,  MAPK signaling pathway, hsa04010
RASGRP1,  Ras signaling pathway, hsa04014
RASGRP1,  Platelet activation, hsa04611
RASGRP1,  T cell receptor signaling pathway, hsa04660
RASGRP1,  Pathways in cancer, hsa05200
RASGRP1,  PD-L1 expression and PD-1 checkpoint pathway in cancer, hsa05235
IMMP2L,  Protein export, hsa03060
CHRM3,  Calcium signaling pathway, hsa04020
CHRM3,  Neuroactive ligand-receptor interaction, hsa04080
CHRM3,  Cholinergic synapse, hsa04725
CHRM3,  Taste transduction, hsa04742
CHRM3,  Regulation of actin cytoskeleton, hsa04810
CHRM3,  Insulin secretion, hsa04911
CHRM3,  Salivary secretion, hsa04970
CHRM3,  Gastric acid secretion, hsa04971
CHRM3,  Pancreatic secretion, hsa04972
CHRM3,  Alzheimer disease, hsa05010
CHRM3,  Pathways of neurodegeneration - multiple diseases, hsa05022
GUCY2F,  Purine metabolism, hsa00230
GUCY2F,  Metabolic pathways, hsa01100
GUCY2F,  Phototransduction, hsa04744
EXO1,  Mismatch repair, hsa03430
GADD45G,  MAPK signaling pathway, hsa04010
GADD45G,  NF-kappa B signaling pathway, hsa04064
GADD45G,  FoxO signaling pathway, hsa04068
GADD45G,  Cell cycle, hsa04110
GADD45G,  p53 signaling pathway, hsa04115
GADD45G,  Apoptosis, hsa04210
GADD45G,  Cellular senescence, hsa04218
GADD45G,  Epstein-Barr virus infection, hsa05169
GADD45G,  Pathways in cancer, hsa05200
GADD45G,  Transcriptional misregulation in cancer, hsa05202
GADD45G,  Colorectal cancer, hsa05210
GADD45G,  Pancreatic cancer, hsa05212
GADD45G,  Endometrial cancer, hsa05213
GADD45G,  Glioma, hsa05214
GADD45G,  Thyroid cancer, hsa05216
GADD45G,  Basal cell carcinoma, hsa05217
GADD45G,  Melanoma, hsa05218
GADD45G,  Chronic myeloid leukemia, hsa05220
GADD45G,  Small cell lung cancer, hsa05222
GADD45G,  Non-small cell lung cancer, hsa05223
GADD45G,  Breast cancer, hsa05224
GADD45G,  Hepatocellular carcinoma, hsa05225
GADD45G,  Gastric cancer, hsa05226
CYCS,  Platinum drug resistance, hsa01524
CYCS,  p53 signaling pathway, hsa04115
CYCS,  Apoptosis, hsa04210
CYCS,  Apoptosis - multiple species, hsa04215
CYCS,  Non-alcoholic fatty liver disease, hsa04932
CYCS,  Alzheimer disease, hsa05010
CYCS,  Parkinson disease, hsa05012
CYCS,  Amyotrophic lateral sclerosis, hsa05014
CYCS,  Huntington disease, hsa05016
CYCS,  Spinocerebellar ataxia, hsa05017
CYCS,  Prion disease, hsa05020
CYCS,  Pathways of neurodegeneration - multiple diseases, hsa05022
CYCS,  Pathogenic Escherichia coli infection, hsa05130
CYCS,  Shigellosis, hsa05131
CYCS,  Salmonella infection, hsa05132
CYCS,  Legionellosis, hsa05134
CYCS,  Toxoplasmosis, hsa05145
CYCS,  Tuberculosis, hsa05152
CYCS,  Hepatitis C, hsa05160
CYCS,  Hepatitis B, hsa05161
CYCS,  Measles, hsa05162
CYCS,  Human cytomegalovirus infection, hsa05163
CYCS,  Influenza A, hsa05164
CYCS,  Kaposi sarcoma-associated herpesvirus infection, hsa05167
CYCS,  Herpes simplex virus 1 infection, hsa05168
CYCS,  Epstein-Barr virus infection, hsa05169
CYCS,  Human immunodeficiency virus 1 infection, hsa05170
CYCS,  Pathways in cancer, hsa05200
CYCS,  Colorectal cancer, hsa05210
CYCS,  Small cell lung cancer, hsa05222
CYCS,  Viral myocarditis, hsa05416
PLXNB2,  Axon guidance, hsa04360
BAK1,  Platinum drug resistance, hsa01524
BAK1,  Protein processing in endoplasmic reticulum, hsa04141
BAK1,  Apoptosis, hsa04210
BAK1,  Apoptosis - multiple species, hsa04215
BAK1,  Pathways of neurodegeneration - multiple diseases, hsa05022
BAK1,  Pathogenic Escherichia coli infection, hsa05130
BAK1,  Salmonella infection, hsa05132
BAK1,  Hepatitis C, hsa05160
BAK1,  Measles, hsa05162
BAK1,  Human cytomegalovirus infection, hsa05163
BAK1,  Influenza A, hsa05164
BAK1,  Human papillomavirus infection, hsa05165
BAK1,  Kaposi sarcoma-associated herpesvirus infection, hsa05167
BAK1,  Herpes simplex virus 1 infection, hsa05168
BAK1,  Epstein-Barr virus infection, hsa05169
BAK1,  Human immunodeficiency virus 1 infection, hsa05170
BAK1,  Pathways in cancer, hsa05200
BAK1,  Transcriptional misregulation in cancer, hsa05202
BAK1,  Viral carcinogenesis, hsa05203
BAK1,  MicroRNAs in cancer, hsa05206
BAK1,  Colorectal cancer, hsa05210
BAK1,  Pancreatic cancer, hsa05212
BAK1,  Endometrial cancer, hsa05213
BAK1,  Glioma, hsa05214
BAK1,  Thyroid cancer, hsa05216
BAK1,  Basal cell carcinoma, hsa05217
BAK1,  Melanoma, hsa05218
BAK1,  Chronic myeloid leukemia, hsa05220
BAK1,  Small cell lung cancer, hsa05222
BAK1,  Non-small cell lung cancer, hsa05223
BAK1,  Breast cancer, hsa05224
BAK1,  Hepatocellular carcinoma, hsa05225
BAK1,  Gastric cancer, hsa05226
PPBP,  Cytokine-cytokine receptor interaction, hsa04060
PPBP,  Viral protein interaction with cytokine and cytokine receptor, hsa04061
PPBP,  Chemokine signaling pathway, hsa04062
ATP6V1G1,  Oxidative phosphorylation, hsa00190
ATP6V1G1,  Metabolic pathways, hsa01100
ATP6V1G1,  Phagosome, hsa04145
ATP6V1G1,  mTOR signaling pathway, hsa04150
ATP6V1G1,  Synaptic vesicle cycle, hsa04721
ATP6V1G1,  Collecting duct acid secretion, hsa04966
ATP6V1G1,  Vibrio cholerae infection, hsa05110
ATP6V1G1,  Epithelial cell signaling in Helicobacter pylori infection, hsa05120
ATP6V1G1,  Human papillomavirus infection, hsa05165
ATP6V1G1,  Rheumatoid arthritis, hsa05323
KCNQ5,  Cholinergic synapse, hsa04725
CYP2J2,  Arachidonic acid metabolism, hsa00590
CYP2J2,  Linoleic acid metabolism, hsa00591
CYP2J2,  Metabolic pathways, hsa01100
CYP2J2,  Serotonergic synapse, hsa04726
CYP2J2,  Inflammatory mediator regulation of TRP channels, hsa04750
CYP2J2,  Ovarian steroidogenesis, hsa04913
PDK2,  Diabetic cardiomyopathy, hsa05415
TP53I3,  p53 signaling pathway, hsa04115
SLC1A7,  Synaptic vesicle cycle, hsa04721
SLC1A7,  Glutamatergic synapse, hsa04724
CANT1,  Purine metabolism, hsa00230
CANT1,  Pyrimidine metabolism, hsa00240
CANT1,  Metabolic pathways, hsa01100
SEC24D,  Protein processing in endoplasmic reticulum, hsa04141
SEC24D,  Pathogenic Escherichia coli infection, hsa05130
RFX5,  Antigen processing and presentation, hsa04612
RFX5,  Tuberculosis, hsa05152
RFX5,  Primary immunodeficiency, hsa05340
EIF4EBP2,  RNA transport, hsa03013
EIF4EBP2,  Longevity regulating pathway - multiple species, hsa04213
MSX1,  Human T-cell leukemia virus 1 infection, hsa05166
F9,  Complement and coagulation cascades, hsa04610
COX11,  Oxidative phosphorylation, hsa00190
COX11,  Metabolic pathways, hsa01100
COX11,  Thermogenesis, hsa04714
HSD3B7,  Primary bile acid biosynthesis, hsa00120
HSD3B7,  Metabolic pathways, hsa01100
DCT,  Tyrosine metabolism, hsa00350
DCT,  Metabolic pathways, hsa01100
DCT,  Melanogenesis, hsa04916
NPPA,  cGMP-PKG signaling pathway, hsa04022
NPPA,  cAMP signaling pathway, hsa04024
NPPA,  HIF-1 signaling pathway, hsa04066
NPPA,  Vascular smooth muscle contraction, hsa04270
NPPA,  Thermogenesis, hsa04714
NPPA,  Oxytocin signaling pathway, hsa04921
NPPA,  Regulation of lipolysis in adipocytes, hsa04923
NPPA,  Renin secretion, hsa04924
NPPA,  Aldosterone synthesis and secretion, hsa04925
NPPA,  African trypanosomiasis, hsa05143
RPL6,  Ribosome, hsa03010
RPL6,  Coronavirus disease - COVID-19, hsa05171
ZNF285,  Herpes simplex virus 1 infection, hsa05168
CHN1,  C-type lectin receptor signaling pathway, hsa04625
CHN1,  Hepatitis B, hsa05161
CHN1,  Human T-cell leukemia virus 1 infection, hsa05166
CHN1,  Viral carcinogenesis, hsa05203
CTBP2,  Wnt signaling pathway, hsa04310
CTBP2,  Notch signaling pathway, hsa04330
CTBP2,  Pathways in cancer, hsa05200
CTBP2,  Chronic myeloid leukemia, hsa05220
SOS2,  EGFR tyrosine kinase inhibitor resistance, hsa01521
SOS2,  Endocrine resistance, hsa01522
SOS2,  MAPK signaling pathway, hsa04010
SOS2,  ErbB signaling pathway, hsa04012
SOS2,  Ras signaling pathway, hsa04014
SOS2,  Chemokine signaling pathway, hsa04062
SOS2,  FoxO signaling pathway, hsa04068
SOS2,  Phospholipase D signaling pathway, hsa04072
SOS2,  mTOR signaling pathway, hsa04150
SOS2,  PI3K-Akt signaling pathway, hsa04151
SOS2,  Focal adhesion, hsa04510
SOS2,  Gap junction, hsa04540
SOS2,  JAK-STAT signaling pathway, hsa04630
SOS2,  Natural killer cell mediated cytotoxicity, hsa04650
SOS2,  T cell receptor signaling pathway, hsa04660
SOS2,  B cell receptor signaling pathway, hsa04662
SOS2,  Fc epsilon RI signaling pathway, hsa04664
SOS2,  Thermogenesis, hsa04714
SOS2,  Neurotrophin signaling pathway, hsa04722
SOS2,  Regulation of actin cytoskeleton, hsa04810
SOS2,  Insulin signaling pathway, hsa04910
SOS2,  GnRH signaling pathway, hsa04912
SOS2,  Estrogen signaling pathway, hsa04915
SOS2,  Prolactin signaling pathway, hsa04917
SOS2,  Relaxin signaling pathway, hsa04926
SOS2,  Growth hormone synthesis, secretion and action
SOS2,  Alcoholism, hsa05034
SOS2,  Hepatitis C, hsa05160
SOS2,  Hepatitis B, hsa05161
SOS2,  Human cytomegalovirus infection, hsa05163
SOS2,  Human papillomavirus infection, hsa05165
SOS2,  Pathways in cancer, hsa05200
SOS2,  Proteoglycans in cancer, hsa05205
SOS2,  MicroRNAs in cancer, hsa05206
SOS2,  Colorectal cancer, hsa05210
SOS2,  Renal cell carcinoma, hsa05211
SOS2,  Endometrial cancer, hsa05213
SOS2,  Glioma, hsa05214
SOS2,  Prostate cancer, hsa05215
SOS2,  Chronic myeloid leukemia, hsa05220
SOS2,  Acute myeloid leukemia, hsa05221
SOS2,  Non-small cell lung cancer, hsa05223
SOS2,  Breast cancer, hsa05224
SOS2,  Hepatocellular carcinoma, hsa05225
SOS2,  Gastric cancer, hsa05226
SOS2,  Choline metabolism in cancer, hsa05231
SLC9A4,  Gastric acid secretion, hsa04971
DBH,  Tyrosine metabolism, hsa00350
DBH,  Metabolic pathways, hsa01100
MSI1,  mRNA surveillance pathway, hsa03015
TLE1,  Wnt signaling pathway, hsa04310
TLE1,  Notch signaling pathway, hsa04330
BACE2,  Alzheimer disease, hsa05010
IP6K2,  Phosphatidylinositol signaling system, hsa04070
GLYCTK,  Pentose phosphate pathway, hsa00030
GLYCTK,  Glycine, serine and threonine metabolism
GLYCTK,  Glycerolipid metabolism, hsa00561
GLYCTK,  Glyoxylate and dicarboxylate metabolism, hsa00630
GLYCTK,  Metabolic pathways, hsa01100
GLYCTK,  Carbon metabolism, hsa01200
DGKZ,  Glycerolipid metabolism, hsa00561
