POFUT2, Other types of O-glycan biosynthesis,hsa00514
CARD8, NOD-like receptor signaling pathway,hsa04621
ARHGEF12, Vascular smooth muscle contraction,hsa04270
ARHGEF12, Axon guidance,hsa04360
ARHGEF12, Platelet activation,hsa04611
ARHGEF12, C-type lectin receptor signaling pathway,hsa04625
ARHGEF12, Regulation of actin cytoskeleton,hsa04810
ARHGEF12, Pathogenic Escherichia coli infection,hsa05130
ARHGEF12, Yersinia infection,hsa05135
ARHGEF12, Tuberculosis,hsa05152
ARHGEF12, Human cytomegalovirus infection,hsa05163
ARHGEF12, Pathways in cancer,hsa05200
ARHGEF12, Proteoglycans in cancer,hsa05205
PIM2, Pathways in cancer,hsa05200
PIM2, Acute myeloid leukemia,hsa05221
ALAS2," Glycine, serine and threonine metabolism",hsa00260
ALAS2, Porphyrin and chlorophyll metabolism,hsa00860
ALAS2, Metabolic pathways,hsa01100
ALAS2, Biosynthesis of cofactors,hsa01240
DYNC1I2, Phagosome,hsa04145
DYNC1I2, Vasopressin-regulated water reabsorption,hsa04962
DYNC1I2, Salmonella infection,hsa05132
HIST1H2AK, Necroptosis,hsa04217
HIST1H2AK, Neutrophil extracellular trap formation,hsa04613
HIST1H2AK, Alcoholism,hsa05034
HIST1H2AK, Systemic lupus erythematosus,hsa05322
NECTIN2, Cell adhesion molecules,hsa04514
NECTIN2, Adherens junction,hsa04520
NECTIN2, Herpes simplex virus 1 infection,hsa05168
COL18A1, Protein digestion and absorption,hsa04974
ZNF490, Herpes simplex virus 1 infection,hsa05168
PPP2R5B, mRNA surveillance pathway,hsa03015
PPP2R5B, Sphingolipid signaling pathway,hsa04071
PPP2R5B, Oocyte meiosis,hsa04114
PPP2R5B, PI3K-Akt signaling pathway,hsa04151
PPP2R5B, AMPK signaling pathway,hsa04152
PPP2R5B, Adrenergic signaling in cardiomyocytes,hsa04261
PPP2R5B, Dopaminergic synapse,hsa04728
PPP2R5B, Human papillomavirus infection,hsa05165
PIP4P2, Phosphatidylinositol signaling system,hsa04070
MAP2K2, EGFR tyrosine kinase inhibitor resistance,hsa01521
MAP2K2, Endocrine resistance,hsa01522
MAP2K2, MAPK signaling pathway,hsa04010
MAP2K2, ErbB signaling pathway,hsa04012
MAP2K2, Ras signaling pathway,hsa04014
MAP2K2, Rap1 signaling pathway,hsa04015
MAP2K2, cGMP-PKG signaling pathway,hsa04022
MAP2K2, cAMP signaling pathway,hsa04024
MAP2K2, HIF-1 signaling pathway,hsa04066
MAP2K2, FoxO signaling pathway,hsa04068
MAP2K2, Sphingolipid signaling pathway,hsa04071
MAP2K2, Phospholipase D signaling pathway,hsa04072
MAP2K2, Autophagy - animal,hsa04140
MAP2K2, mTOR signaling pathway,hsa04150
MAP2K2, PI3K-Akt signaling pathway,hsa04151
MAP2K2, Apoptosis,hsa04210
MAP2K2, Cellular senescence,hsa04218
MAP2K2, Vascular smooth muscle contraction,hsa04270
MAP2K2, VEGF signaling pathway,hsa04370
MAP2K2, Apelin signaling pathway,hsa04371
MAP2K2, Gap junction,hsa04540
MAP2K2, Signaling pathways regulating pluripotency of stem cells,hsa04550
MAP2K2, Neutrophil extracellular trap formation,hsa04613
MAP2K2, Toll-like receptor signaling pathway,hsa04620
MAP2K2, Natural killer cell mediated cytotoxicity,hsa04650
MAP2K2, T cell receptor signaling pathway,hsa04660
MAP2K2, B cell receptor signaling pathway,hsa04662
MAP2K2, Fc epsilon RI signaling pathway,hsa04664
MAP2K2, Long-term potentiation,hsa04720
MAP2K2, Neurotrophin signaling pathway,hsa04722
MAP2K2, Long-term depression,hsa04730
MAP2K2, Regulation of actin cytoskeleton,hsa04810
MAP2K2, Insulin signaling pathway,hsa04910
MAP2K2, GnRH signaling pathway,hsa04912
MAP2K2, Estrogen signaling pathway,hsa04915
MAP2K2, Melanogenesis,hsa04916
MAP2K2, Prolactin signaling pathway,hsa04917
MAP2K2, Thyroid hormone signaling pathway,hsa04919
MAP2K2, Oxytocin signaling pathway,hsa04921
MAP2K2, Relaxin signaling pathway,hsa04926
MAP2K2, GnRH secretion,hsa04929
MAP2K2, Cushing syndrome,hsa04934
MAP2K2," Growth hormone synthesis, secretion and action",hsa04935
MAP2K2, Alzheimer disease,hsa05010
MAP2K2, Pathways of neurodegeneration - multiple diseases,hsa05022
MAP2K2, Salmonella infection,hsa05132
MAP2K2, Yersinia infection,hsa05135
MAP2K2, Hepatitis C,hsa05160
MAP2K2, Hepatitis B,hsa05161
MAP2K2, Human cytomegalovirus infection,hsa05163
MAP2K2, Influenza A,hsa05164
MAP2K2, Human papillomavirus infection,hsa05165
MAP2K2, Human T-cell leukemia virus 1 infection,hsa05166
MAP2K2, Kaposi sarcoma-associated herpesvirus infection,hsa05167
MAP2K2, Human immunodeficiency virus 1 infection,hsa05170
MAP2K2, Pathways in cancer,hsa05200
MAP2K2, Proteoglycans in cancer,hsa05205
MAP2K2, MicroRNAs in cancer,hsa05206
MAP2K2, Colorectal cancer,hsa05210
MAP2K2, Renal cell carcinoma,hsa05211
MAP2K2, Endometrial cancer,hsa05213
MAP2K2, Glioma,hsa05214
MAP2K2, Prostate cancer,hsa05215
MAP2K2, Thyroid cancer,hsa05216
MAP2K2, Melanoma,hsa05218
MAP2K2, Bladder cancer,hsa05219
MAP2K2, Chronic myeloid leukemia,hsa05220
MAP2K2, Acute myeloid leukemia,hsa05221
MAP2K2, Non-small cell lung cancer,hsa05223
MAP2K2, Breast cancer,hsa05224
MAP2K2, Hepatocellular carcinoma,hsa05225
MAP2K2, Gastric cancer,hsa05226
MAP2K2, Central carbon metabolism in cancer,hsa05230
MAP2K2, Choline metabolism in cancer,hsa05231
MAP2K2, PD-L1 expression and PD-1 checkpoint pathway in cancer,hsa05235
HIPK1, Cellular senescence,hsa04218
WASF1, Adherens junction,hsa04520
WASF1, Fc gamma R-mediated phagocytosis,hsa04666
WASF1, Regulation of actin cytoskeleton,hsa04810
WASF1, Bacterial invasion of epithelial cells,hsa05100
WASF1, Pathogenic Escherichia coli infection,hsa05130
WASF1, Shigellosis,hsa05131
WASF1, Choline metabolism in cancer,hsa05231
CREB3, cGMP-PKG signaling pathway,hsa04022
CREB3, cAMP signaling pathway,hsa04024
CREB3, PI3K-Akt signaling pathway,hsa04151
CREB3, AMPK signaling pathway,hsa04152
CREB3, Longevity regulating pathway,hsa04211
CREB3, Adrenergic signaling in cardiomyocytes,hsa04261
CREB3, TNF signaling pathway,hsa04668
CREB3, Thermogenesis,hsa04714
CREB3, Cholinergic synapse,hsa04725
CREB3, Dopaminergic synapse,hsa04728
CREB3, Insulin secretion,hsa04911
CREB3, Estrogen signaling pathway,hsa04915
CREB3, Melanogenesis,hsa04916
CREB3, Thyroid hormone synthesis,hsa04918
CREB3, Glucagon signaling pathway,hsa04922
CREB3, Aldosterone synthesis and secretion,hsa04925
CREB3, Relaxin signaling pathway,hsa04926
CREB3, Cortisol synthesis and secretion,hsa04927
CREB3," Parathyroid hormone synthesis, secretion and action",hsa04928
CREB3, Insulin resistance,hsa04931
CREB3, Cushing syndrome,hsa04934
CREB3," Growth hormone synthesis, secretion and action",hsa04935
CREB3, Vasopressin-regulated water reabsorption,hsa04962
CREB3, Huntington disease,hsa05016
CREB3, Prion disease,hsa05020
CREB3, Cocaine addiction,hsa05030
CREB3, Amphetamine addiction,hsa05031
CREB3, Alcoholism,hsa05034
CREB3, Hepatitis B,hsa05161
CREB3, Human cytomegalovirus infection,hsa05163
CREB3, Human papillomavirus infection,hsa05165
CREB3, Human T-cell leukemia virus 1 infection,hsa05166
CREB3, Viral carcinogenesis,hsa05203
CREB3, Prostate cancer,hsa05215
WIPF1, Endocytosis,hsa04144
WIPF1, Pathogenic Escherichia coli infection,hsa05130
WIPF1, Yersinia infection,hsa05135
ACTN1, Focal adhesion,hsa04510
ACTN1, Adherens junction,hsa04520
ACTN1, Tight junction,hsa04530
ACTN1, Leukocyte transendothelial migration,hsa04670
ACTN1, Regulation of actin cytoskeleton,hsa04810
ACTN1, Shigellosis,hsa05131
ACTN1, Amoebiasis,hsa05146
ACTN1, Viral carcinogenesis,hsa05203
ACTN1, Systemic lupus erythematosus,hsa05322
COX5B, Oxidative phosphorylation,hsa00190
COX5B, Metabolic pathways,hsa01100
COX5B, Cardiac muscle contraction,hsa04260
COX5B, Thermogenesis,hsa04714
COX5B, Non-alcoholic fatty liver disease,hsa04932
COX5B, Alzheimer disease,hsa05010
COX5B, Parkinson disease,hsa05012
COX5B, Amyotrophic lateral sclerosis,hsa05014
COX5B, Huntington disease,hsa05016
COX5B, Prion disease,hsa05020
COX5B, Pathways of neurodegeneration - multiple diseases,hsa05022
COX5B, Diabetic cardiomyopathy,hsa05415
PNPLA2, Glycerolipid metabolism,hsa00561
PNPLA2, Metabolic pathways,hsa01100
PNPLA2, Thermogenesis,hsa04714
PNPLA2, Regulation of lipolysis in adipocytes,hsa04923
HPSE, Glycosaminoglycan degradation,hsa00531
HPSE, Metabolic pathways,hsa01100
HPSE, Proteoglycans in cancer,hsa05205
B3GAT3, Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,hsa00532
B3GAT3, Glycosaminoglycan biosynthesis - heparan sulfate / heparin,hsa00534
B3GAT3, Metabolic pathways,hsa01100
NTNG2, Axon guidance,hsa04360
NTNG2, Cell adhesion molecules,hsa04514
ATP6V0A1, Oxidative phosphorylation,hsa00190
ATP6V0A1, Metabolic pathways,hsa01100
ATP6V0A1, Lysosome,hsa04142
ATP6V0A1, Phagosome,hsa04145
ATP6V0A1, Synaptic vesicle cycle,hsa04721
ATP6V0A1, Collecting duct acid secretion,hsa04966
ATP6V0A1, Vibrio cholerae infection,hsa05110
ATP6V0A1, Epithelial cell signaling in Helicobacter pylori infection,hsa05120
ATP6V0A1, Tuberculosis,hsa05152
ATP6V0A1, Human papillomavirus infection,hsa05165
ATP6V0A1, Rheumatoid arthritis,hsa05323
MYO10, Fc gamma R-mediated phagocytosis,hsa04666
MYO10, Pathogenic Escherichia coli infection,hsa05130
SMAD2, Cell cycle,hsa04110
SMAD2, Endocytosis,hsa04144
SMAD2, Cellular senescence,hsa04218
SMAD2, TGF-beta signaling pathway,hsa04350
SMAD2, Apelin signaling pathway,hsa04371
SMAD2, Hippo signaling pathway,hsa04390
SMAD2, Signaling pathways regulating pluripotency of stem cells,hsa04550
SMAD2, Th17 cell differentiation,hsa04659
SMAD2, Relaxin signaling pathway,hsa04926
SMAD2, AGE-RAGE signaling pathway in diabetic complications,hsa04933
SMAD2, Chagas disease,hsa05142
SMAD2, Human T-cell leukemia virus 1 infection,hsa05166
SMAD2, Pathways in cancer,hsa05200
SMAD2, Proteoglycans in cancer,hsa05205
SMAD2, Colorectal cancer,hsa05210
SMAD2, Pancreatic cancer,hsa05212
SMAD2, Hepatocellular carcinoma,hsa05225
SMAD2, Gastric cancer,hsa05226
SMAD2, Inflammatory bowel disease,hsa05321
SMAD2, Diabetic cardiomyopathy,hsa05415
POLR2B, RNA polymerase,hsa03020
POLR2B, Huntington disease,hsa05016
ADH5, Glycolysis / Gluconeogenesis,hsa00010
ADH5, Fatty acid degradation,hsa00071
ADH5, Tyrosine metabolism,hsa00350
ADH5, Pyruvate metabolism,hsa00620
ADH5, Retinol metabolism,hsa00830
ADH5, Metabolism of xenobiotics by cytochrome P450,hsa00980
ADH5, Drug metabolism - cytochrome P450,hsa00982
ADH5, Metabolic pathways,hsa01100
ADH5, Carbon metabolism,hsa01200
ADH5, Chemical carcinogenesis,hsa05204
NPW, Neuroactive ligand-receptor interaction,hsa04080
FLOT1, Insulin signaling pathway,hsa04910
HIST1H2AG, Necroptosis,hsa04217
HIST1H2AG, Neutrophil extracellular trap formation,hsa04613
HIST1H2AG, Alcoholism,hsa05034
HIST1H2AG, Systemic lupus erythematosus,hsa05322
CTBP1, Wnt signaling pathway,hsa04310
CTBP1, Notch signaling pathway,hsa04330
CTBP1, Pathways in cancer,hsa05200
CTBP1, Chronic myeloid leukemia,hsa05220
ITGAM, Rap1 signaling pathway,hsa04015
ITGAM, Phagosome,hsa04145
ITGAM, Cell adhesion molecules,hsa04514
ITGAM, Complement and coagulation cascades,hsa04610
ITGAM, Neutrophil extracellular trap formation,hsa04613
ITGAM, Hematopoietic cell lineage,hsa04640
ITGAM, Leukocyte transendothelial migration,hsa04670
ITGAM, Regulation of actin cytoskeleton,hsa04810
ITGAM, Pertussis,hsa05133
ITGAM, Legionellosis,hsa05134
ITGAM, Leishmaniasis,hsa05140
ITGAM, Amoebiasis,hsa05146
ITGAM, Staphylococcus aureus infection,hsa05150
ITGAM, Tuberculosis,hsa05152
ITGAM, Transcriptional misregulation in cancer,hsa05202
ITGAM, Acute myeloid leukemia,hsa05221
HIST1H2BL, Neutrophil extracellular trap formation,hsa04613
HIST1H2BL, Alcoholism,hsa05034
HIST1H2BL, Viral carcinogenesis,hsa05203
HIST1H2BL, Systemic lupus erythematosus,hsa05322
ZNF211, Herpes simplex virus 1 infection,hsa05168
THBS3, Phagosome,hsa04145
THBS3, PI3K-Akt signaling pathway,hsa04151
THBS3, Focal adhesion,hsa04510
THBS3, ECM-receptor interaction,hsa04512
THBS3, Malaria,hsa05144
THBS3, Human papillomavirus infection,hsa05165
MEIS1, Signaling pathways regulating pluripotency of stem cells,hsa04550
MEIS1, Transcriptional misregulation in cancer,hsa05202
NUDT16L1, Proteoglycans in cancer,hsa05205
PNPLA6, Glycerophospholipid metabolism,hsa00564
LYPLA1, Glycerophospholipid metabolism,hsa00564
LYPLA1, Choline metabolism in cancer,hsa05231
ACACA, Fatty acid biosynthesis,hsa00061
ACACA, Pyruvate metabolism,hsa00620
ACACA, Propanoate metabolism,hsa00640
ACACA, Metabolic pathways,hsa01100
ACACA, Fatty acid metabolism,hsa01212
ACACA, AMPK signaling pathway,hsa04152
ACACA, Insulin signaling pathway,hsa04910
ACACA, Glucagon signaling pathway,hsa04922
GNPDA2, Amino sugar and nucleotide sugar metabolism,hsa00520
GNPDA2, Metabolic pathways,hsa01100
MYL9, cGMP-PKG signaling pathway,hsa04022
MYL9, cAMP signaling pathway,hsa04024
MYL9, Vascular smooth muscle contraction,hsa04270
MYL9, Axon guidance,hsa04360
MYL9, Focal adhesion,hsa04510
MYL9, Tight junction,hsa04530
MYL9, Leukocyte transendothelial migration,hsa04670
MYL9, Regulation of actin cytoskeleton,hsa04810
MYL9, Oxytocin signaling pathway,hsa04921
MYL9, Shigellosis,hsa05131
MYL9, Salmonella infection,hsa05132
CCR4, Cytokine-cytokine receptor interaction,hsa04060
CCR4, Viral protein interaction with cytokine and cytokine receptor,hsa04061
CCR4, Chemokine signaling pathway,hsa04062
CCR4, Kaposi sarcoma-associated herpesvirus infection,hsa05167
CCR4, Viral carcinogenesis,hsa05203
PRKAR2B, Insulin signaling pathway,hsa04910
C1D, RNA degradation,hsa03018
S100A10, Salmonella infection,hsa05132
CTNNBL1, Spliceosome,hsa03040
ADORA2A, Rap1 signaling pathway,hsa04015
ADORA2A, Calcium signaling pathway,hsa04020
ADORA2A, cAMP signaling pathway,hsa04024
ADORA2A, Neuroactive ligand-receptor interaction,hsa04080
ADORA2A, Vascular smooth muscle contraction,hsa04270
ADORA2A, Parkinson disease,hsa05012
ADORA2A, Alcoholism,hsa05034
GADD45A, MAPK signaling pathway,hsa04010
GADD45A, NF-kappa B signaling pathway,hsa04064
GADD45A, FoxO signaling pathway,hsa04068
GADD45A, Cell cycle,hsa04110
GADD45A, p53 signaling pathway,hsa04115
GADD45A, Apoptosis,hsa04210
GADD45A, Cellular senescence,hsa04218
GADD45A, Epstein-Barr virus infection,hsa05169
GADD45A, Pathways in cancer,hsa05200
GADD45A, Transcriptional misregulation in cancer,hsa05202
GADD45A, Colorectal cancer,hsa05210
GADD45A, Pancreatic cancer,hsa05212
GADD45A, Endometrial cancer,hsa05213
GADD45A, Glioma,hsa05214
GADD45A, Thyroid cancer,hsa05216
GADD45A, Basal cell carcinoma,hsa05217
GADD45A, Melanoma,hsa05218
GADD45A, Chronic myeloid leukemia,hsa05220
GADD45A, Small cell lung cancer,hsa05222
GADD45A, Non-small cell lung cancer,hsa05223
GADD45A, Breast cancer,hsa05224
GADD45A, Hepatocellular carcinoma,hsa05225
GADD45A, Gastric cancer,hsa05226
PPP1CA, mRNA surveillance pathway,hsa03015
PPP1CA, cGMP-PKG signaling pathway,hsa04022
PPP1CA, cAMP signaling pathway,hsa04024
PPP1CA, Oocyte meiosis,hsa04114
PPP1CA, Cellular senescence,hsa04218
PPP1CA, Adrenergic signaling in cardiomyocytes,hsa04261
PPP1CA, Vascular smooth muscle contraction,hsa04270
PPP1CA, Hippo signaling pathway,hsa04390
PPP1CA, Focal adhesion,hsa04510
PPP1CA, Platelet activation,hsa04611
PPP1CA, Long-term potentiation,hsa04720
PPP1CA, Dopaminergic synapse,hsa04728
PPP1CA, Inflammatory mediator regulation of TRP channels,hsa04750
PPP1CA, Regulation of actin cytoskeleton,hsa04810
PPP1CA, Insulin signaling pathway,hsa04910
PPP1CA, Oxytocin signaling pathway,hsa04921
PPP1CA, Insulin resistance,hsa04931
PPP1CA, Amphetamine addiction,hsa05031
PPP1CA, Alcoholism,hsa05034
PPP1CA, Herpes simplex virus 1 infection,hsa05168
PPP1CA, Proteoglycans in cancer,hsa05205
PPP1CA, Diabetic cardiomyopathy,hsa05415
PRKCSH, Protein processing in endoplasmic reticulum,hsa04141
SART1, Spliceosome,hsa03040
KLF3, Transcriptional misregulation in cancer,hsa05202
UBA3, Ubiquitin mediated proteolysis,hsa04120
SNAP23, SNARE interactions in vesicular transport,hsa04130
SNAP23, Platelet activation,hsa04611
HNRNPK, Spliceosome,hsa03040
HNRNPK, Viral carcinogenesis,hsa05203
HNRNPK, MicroRNAs in cancer,hsa05206
OS9, Protein processing in endoplasmic reticulum,hsa04141
NFATC2, cGMP-PKG signaling pathway,hsa04022
NFATC2, Cellular senescence,hsa04218
NFATC2, Wnt signaling pathway,hsa04310
NFATC2, Axon guidance,hsa04360
NFATC2, VEGF signaling pathway,hsa04370
NFATC2, Osteoclast differentiation,hsa04380
NFATC2, C-type lectin receptor signaling pathway,hsa04625
NFATC2, Natural killer cell mediated cytotoxicity,hsa04650
NFATC2, Th1 and Th2 cell differentiation,hsa04658
NFATC2, Th17 cell differentiation,hsa04659
NFATC2, T cell receptor signaling pathway,hsa04660
NFATC2, B cell receptor signaling pathway,hsa04662
NFATC2, Oxytocin signaling pathway,hsa04921
NFATC2, Yersinia infection,hsa05135
NFATC2, Hepatitis B,hsa05161
NFATC2, Human cytomegalovirus infection,hsa05163
NFATC2, Human T-cell leukemia virus 1 infection,hsa05166
NFATC2, Kaposi sarcoma-associated herpesvirus infection,hsa05167
NFATC2, Human immunodeficiency virus 1 infection,hsa05170
NFATC2, PD-L1 expression and PD-1 checkpoint pathway in cancer,hsa05235
NFATC2, Lipid and atherosclerosis,hsa05417
AMOTL1, Tight junction,hsa04530
EIF4G2, RNA transport,hsa03013
EIF4G2, Viral myocarditis,hsa05416
FLI1, Transcriptional misregulation in cancer,hsa05202
NR1D1, Circadian rhythm,hsa04710
AMD1, Cysteine and methionine metabolism,hsa00270
AMD1, Arginine and proline metabolism,hsa00330
AMD1, Metabolic pathways,hsa01100
COX19, Thermogenesis,hsa04714
PLD4, Glycerophospholipid metabolism,hsa00564
PLD4, Ether lipid metabolism,hsa00565
PLD4, Metabolic pathways,hsa01100
IDUA, Glycosaminoglycan degradation,hsa00531
IDUA, Metabolic pathways,hsa01100
IDUA, Lysosome,hsa04142
ZNF726, Herpes simplex virus 1 infection,hsa05168
CDC14B, Cell cycle,hsa04110
MPL, Cytokine-cytokine receptor interaction,hsa04060
MPL, JAK-STAT signaling pathway,hsa04630
GRAP2, T cell receptor signaling pathway,hsa04660
COQ2, Ubiquinone and other terpenoid-quinone biosynthesis,hsa00130
COQ2, Metabolic pathways,hsa01100
COQ2, Biosynthesis of cofactors,hsa01240
UBXN1, Protein processing in endoplasmic reticulum,hsa04141
HDAC10, Neutrophil extracellular trap formation,hsa04613
HDAC10, Alcoholism,hsa05034
HDAC10, Viral carcinogenesis,hsa05203
NCOA4, Ferroptosis,hsa04216
NCOA4, Pathways in cancer,hsa05200
NCOA4, Thyroid cancer,hsa05216
SCYL1, Cytokine-cytokine receptor interaction,hsa04060
SCYL1, Viral protein interaction with cytokine and cytokine receptor,hsa04061
SCYL1, Chemokine signaling pathway,hsa04062
SCYL1, NF-kappa B signaling pathway,hsa04064
IRF7, Toll-like receptor signaling pathway,hsa04620
IRF7, NOD-like receptor signaling pathway,hsa04621
IRF7, RIG-I-like receptor signaling pathway,hsa04622
IRF7, Cytosolic DNA-sensing pathway,hsa04623
IRF7, Hepatitis C,hsa05160
IRF7, Hepatitis B,hsa05161
IRF7, Measles,hsa05162
IRF7, Influenza A,hsa05164
IRF7, Kaposi sarcoma-associated herpesvirus infection,hsa05167
IRF7, Herpes simplex virus 1 infection,hsa05168
IRF7, Epstein-Barr virus infection,hsa05169
IRF7, Viral carcinogenesis,hsa05203
IRF7, Lipid and atherosclerosis,hsa05417
PEX6, Peroxisome,hsa04146
SEC61B, Protein export,hsa03060
SEC61B, Protein processing in endoplasmic reticulum,hsa04141
SEC61B, Phagosome,hsa04145
SEC61B, Vibrio cholerae infection,hsa05110
KLC1, Alzheimer disease,hsa05010
KLC1, Parkinson disease,hsa05012
KLC1, Amyotrophic lateral sclerosis,hsa05014
KLC1, Huntington disease,hsa05016
KLC1, Prion disease,hsa05020
KLC1, Pathways of neurodegeneration - multiple diseases,hsa05022
KLC1, Salmonella infection,hsa05132
RNASEH2C, DNA replication,hsa03030
BMP6, Cytokine-cytokine receptor interaction,hsa04060
BMP6, TGF-beta signaling pathway,hsa04350
BMP6, Hippo signaling pathway,hsa04390
BMP6, Ovarian steroidogenesis,hsa04913
NDUFS5, Oxidative phosphorylation,hsa00190
NDUFS5, Metabolic pathways,hsa01100
NDUFS5, Thermogenesis,hsa04714
NDUFS5, Retrograde endocannabinoid signaling,hsa04723
NDUFS5, Non-alcoholic fatty liver disease,hsa04932
NDUFS5, Alzheimer disease,hsa05010
NDUFS5, Parkinson disease,hsa05012
NDUFS5, Amyotrophic lateral sclerosis,hsa05014
NDUFS5, Huntington disease,hsa05016
NDUFS5, Prion disease,hsa05020
NDUFS5, Pathways of neurodegeneration - multiple diseases,hsa05022
NDUFS5, Diabetic cardiomyopathy,hsa05415
RALGDS, Ras signaling pathway,hsa04014
RALGDS, Rap1 signaling pathway,hsa04015
RALGDS, Phospholipase D signaling pathway,hsa04072
RALGDS, Pathways in cancer,hsa05200
RALGDS, Colorectal cancer,hsa05210
RALGDS, Pancreatic cancer,hsa05212
RALGDS, Choline metabolism in cancer,hsa05231
CLTB, Lysosome,hsa04142
CLTB, Endocytosis,hsa04144
CLTB, Synaptic vesicle cycle,hsa04721
CLTB, Endocrine and other factor-regulated calcium reabsorption,hsa04961
CLTB, Huntington disease,hsa05016
CLTB, Bacterial invasion of epithelial cells,hsa05100
ELOVL6, Fatty acid elongation,hsa00062
ELOVL6, Biosynthesis of unsaturated fatty acids,hsa01040
ELOVL6, Metabolic pathways,hsa01100
ELOVL6, Fatty acid metabolism,hsa01212
SHC1, EGFR tyrosine kinase inhibitor resistance,hsa01521
SHC1, Endocrine resistance,hsa01522
SHC1, ErbB signaling pathway,hsa04012
SHC1, Ras signaling pathway,hsa04014
SHC1, Chemokine signaling pathway,hsa04062
SHC1, Phospholipase D signaling pathway,hsa04072
SHC1, Focal adhesion,hsa04510
SHC1, Natural killer cell mediated cytotoxicity,hsa04650
SHC1, Neurotrophin signaling pathway,hsa04722
SHC1, Insulin signaling pathway,hsa04910
SHC1, Estrogen signaling pathway,hsa04915
SHC1, Prolactin signaling pathway,hsa04917
SHC1, Relaxin signaling pathway,hsa04926
SHC1," Growth hormone synthesis, secretion and action",hsa04935
SHC1, Alcoholism,hsa05034
SHC1, Bacterial invasion of epithelial cells,hsa05100
SHC1, MicroRNAs in cancer,hsa05206
SHC1, Glioma,hsa05214
SHC1, Chronic myeloid leukemia,hsa05220
SHC1, Breast cancer,hsa05224
SHC1, Hepatocellular carcinoma,hsa05225
SHC1, Gastric cancer,hsa05226
NLGN1, Cell adhesion molecules,hsa04514
PFKFB4, Fructose and mannose metabolism,hsa00051
PFKFB4, AMPK signaling pathway,hsa04152
SEL1L, Protein processing in endoplasmic reticulum,hsa04141
VEGFB, MAPK signaling pathway,hsa04010
VEGFB, Ras signaling pathway,hsa04014
VEGFB, Rap1 signaling pathway,hsa04015
VEGFB, Calcium signaling pathway,hsa04020
VEGFB, PI3K-Akt signaling pathway,hsa04151
VEGFB, Focal adhesion,hsa04510
VEGFB, Relaxin signaling pathway,hsa04926
VEGFB, AGE-RAGE signaling pathway in diabetic complications,hsa04933
VEGFB, Pathways in cancer,hsa05200
TXN2, NOD-like receptor signaling pathway,hsa04621
TXN2, Parkinson disease,hsa05012
TXN2, Salmonella infection,hsa05132
TXN2, Fluid shear stress and atherosclerosis,hsa05418
SF3B5, Spliceosome,hsa03040
PQBP1, Spliceosome,hsa03040
PRDM4, Neurotrophin signaling pathway,hsa04722
IL6R, EGFR tyrosine kinase inhibitor resistance,hsa01521
IL6R, Cytokine-cytokine receptor interaction,hsa04060
IL6R, Viral protein interaction with cytokine and cytokine receptor,hsa04061
IL6R, HIF-1 signaling pathway,hsa04066
IL6R, PI3K-Akt signaling pathway,hsa04151
IL6R, JAK-STAT signaling pathway,hsa04630
IL6R, Hematopoietic cell lineage,hsa04640
IL6R, Th17 cell differentiation,hsa04659
IL6R, Non-alcoholic fatty liver disease,hsa04932
IL6R, Human cytomegalovirus infection,hsa05163
IL6R, Coronavirus disease - COVID-19,hsa05171
IL6R, Pathways in cancer,hsa05200
HTT, Synaptic vesicle cycle,hsa04721
HTT, Serotonergic synapse,hsa04726
RAP1B, MAPK signaling pathway,hsa04010
RAP1B, Ras signaling pathway,hsa04014
RAP1B, Rap1 signaling pathway,hsa04015
RAP1B, cAMP signaling pathway,hsa04024
RAP1B, Chemokine signaling pathway,hsa04062
RAP1B, Focal adhesion,hsa04510
RAP1B, Platelet activation,hsa04611
RAP1B, Leukocyte transendothelial migration,hsa04670
RAP1B, Long-term potentiation,hsa04720
RAP1B, Neurotrophin signaling pathway,hsa04722
RAP1B, Cushing syndrome,hsa04934
RAP1B, Pancreatic secretion,hsa04972
RAP1B, Renal cell carcinoma,hsa05211
RAP1B, Lipid and atherosclerosis,hsa05417
RCL1, Ribosome biogenesis in eukaryotes,hsa03008
SSX2IP, Adherens junction,hsa04520
ZNF41, Herpes simplex virus 1 infection,hsa05168
TP53BP1, NOD-like receptor signaling pathway,hsa04621
PISD, Glycerophospholipid metabolism,hsa00564
PISD, Metabolic pathways,hsa01100
HBM, mTOR signaling pathway,hsa04150
HBM, Wnt signaling pathway,hsa04310
HBM," Parathyroid hormone synthesis, secretion and action",hsa04928
HBM, Alzheimer disease,hsa05010
HBM, Pathways of neurodegeneration - multiple diseases,hsa05022
HBM, Pathways in cancer,hsa05200
HBM, Breast cancer,hsa05224
HBM, Hepatocellular carcinoma,hsa05225
HBM, Gastric cancer,hsa05226
OPTN, Mitophagy - animal,hsa04137
OPTN, Amyotrophic lateral sclerosis,hsa05014
OPTN, Pathways of neurodegeneration - multiple diseases,hsa05022
UBE2Q2, Ubiquitin mediated proteolysis,hsa04120
GNA15, Calcium signaling pathway,hsa04020
GNA15, Relaxin signaling pathway,hsa04926
GNA15, Chagas disease,hsa05142
GNA15, Amoebiasis,hsa05146
TPM2, Cardiac muscle contraction,hsa04260
TPM2, Adrenergic signaling in cardiomyocytes,hsa04261
TPM2, Hypertrophic cardiomyopathy,hsa05410
TPM2, Dilated cardiomyopathy,hsa05414
PSD3, Endocytosis,hsa04144
